,ellipse,diameter,location,confidence,timestamp
183,"{'center': (353.1832504272461, 238.81202697753906), 'axes': (82.9727783203125, 102.42790985107422), 'angle': 0.3687405586242594}",102.42790985107422,"(353.1832504272461, 238.81202697753906)",1.0,3.05
184,"{'center': (352.5779571533203, 238.84642791748047), 'axes': (83.71565246582031, 102.55007934570312), 'angle': 0.29799476265906605}",102.55007934570312,"(352.5779571533203, 238.84642791748047)",1.0,3.066666666666667
185,"{'center': (352.0198974609375, 238.79507446289062), 'axes': (84.44142150878906, 102.62305450439453), 'angle': 0.19199013710021712}",102.62305450439453,"(352.0198974609375, 238.79507446289062)",1.0,3.0833333333333335
186,"{'center': (351.49694061279297, 238.7894287109375), 'axes': (85.30470275878906, 102.67729949951172), 'angle': 0.17174425721167924}",102.67729949951172,"(351.49694061279297, 238.7894287109375)",1.0,3.1
187,"{'center': (350.9938507080078, 238.8032684326172), 'axes': (85.9544677734375, 102.71154022216797), 'angle': 0.5543748736381539}",102.71154022216797,"(350.9938507080078, 238.8032684326172)",1.0,3.1166666666666667
188,"{'center': (350.40587615966797, 238.85990142822266), 'axes': (86.58509826660156, 102.98690032958984), 'angle': 0.33177462220191273}",102.98690032958984,"(350.40587615966797, 238.85990142822266)",1.0,3.1333333333333333
189,"{'center': (349.79073333740234, 238.8155059814453), 'axes': (87.09785461425781, 103.18475341796875), 'angle': 0.5334455966949454}",103.18475341796875,"(349.79073333740234, 238.8155059814453)",1.0,3.15
190,"{'center': (349.2677993774414, 238.7602996826172), 'axes': (87.80842590332031, 103.13318634033203), 'angle': 0.610030472278586}",103.13318634033203,"(349.2677993774414, 238.7602996826172)",1.0,3.1666666666666665
191,"{'center': (348.7098388671875, 238.74600219726562), 'axes': (88.64517211914062, 103.0855941772461), 'angle': 0.09752806276082793}",103.0855941772461,"(348.7098388671875, 238.74600219726562)",1.0,3.183333333333333
192,"{'center': (348.1744079589844, 238.73236846923828), 'axes': (89.26646423339844, 103.27738952636719), 'angle': 0.02904969081282608}",103.27738952636719,"(348.1744079589844, 238.73236846923828)",1.0,3.2
193,"{'center': (347.60904693603516, 238.77333068847656), 'axes': (89.77811431884766, 103.34752655029297), 'angle': 1.0238246917724665}",103.34752655029297,"(347.60904693603516, 238.77333068847656)",1.0,3.216666666666667
194,"{'center': (346.9843978881836, 238.7894287109375), 'axes': (90.45608520507812, 103.42229461669922), 'angle': 0.439576536417015}",103.42229461669922,"(346.9843978881836, 238.7894287109375)",1.0,3.2333333333333334
195,"{'center': (346.45629119873047, 238.7603988647461), 'axes': (91.18678283691406, 103.4888916015625), 'angle': 0.11810714006424264}",103.4888916015625,"(346.45629119873047, 238.7603988647461)",1.0,3.25
196,"{'center': (345.8740921020508, 238.70755767822266), 'axes': (91.86084747314453, 103.35783386230469), 'angle': 0.5712214708328274}",103.35783386230469,"(345.8740921020508, 238.70755767822266)",1.0,3.2666666666666666
197,"{'center': (345.2812728881836, 238.7996597290039), 'axes': (92.3763198852539, 103.5118179321289), 'angle': 0.3264100253582064}",103.5118179321289,"(345.2812728881836, 238.7996597290039)",1.0,3.283333333333333
198,"{'center': (344.72928619384766, 238.76475524902344), 'axes': (92.89080810546875, 103.62417602539062), 'angle': 0.49592706561089295}",103.62417602539062,"(344.72928619384766, 238.76475524902344)",1.0,3.3
199,"{'center': (344.1351852416992, 238.74606323242188), 'axes': (93.54895782470703, 103.73646545410156), 'angle': 0.741170883178705}",103.73646545410156,"(344.1351852416992, 238.74606323242188)",1.0,3.316666666666667
200,"{'center': (343.5559616088867, 238.78975677490234), 'axes': (94.0210189819336, 103.84114074707031), 'angle': 0.34958368539810786}",103.84114074707031,"(343.5559616088867, 238.78975677490234)",1.0,3.3333333333333335
201,"{'center': (342.93428802490234, 238.72906494140625), 'axes': (94.57279205322266, 103.86859130859375), 'angle': 1.3255378007888765}",103.86859130859375,"(342.93428802490234, 238.72906494140625)",1.0,3.35
202,"{'center': (342.33423614501953, 238.77191925048828), 'axes': (95.08003234863281, 103.8770751953125), 'angle': 0.06503064930439145}",103.8770751953125,"(342.33423614501953, 238.77191925048828)",1.0,3.3666666666666667
203,"{'center': (341.7926712036133, 238.78543853759766), 'axes': (95.6448745727539, 103.99887084960938), 'angle': 0.8615068197250324}",103.99887084960938,"(341.7926712036133, 238.78543853759766)",1.0,3.3833333333333333
204,"{'center': (341.16456604003906, 238.75212860107422), 'axes': (96.14171600341797, 104.04264831542969), 'angle': 1.093585968017582}",104.04264831542969,"(341.16456604003906, 238.75212860107422)",1.0,3.4
205,"{'center': (340.59505462646484, 238.81857299804688), 'axes': (96.66519165039062, 104.07416534423828), 'angle': 0.6815200448036276}",104.07416534423828,"(340.59505462646484, 238.81857299804688)",1.0,3.4166666666666665
206,"{'center': (339.9851760864258, 238.75527954101562), 'axes': (97.14617156982422, 104.15699768066406), 'angle': 2.092129945755}",104.15699768066406,"(339.9851760864258, 238.75527954101562)",1.0,3.433333333333333
207,"{'center': (339.38453674316406, 238.82982635498047), 'axes': (97.66139221191406, 104.28214263916016), 'angle': 1.804716825485238}",104.28214263916016,"(339.38453674316406, 238.82982635498047)",1.0,3.45
208,"{'center': (338.8317184448242, 238.77723693847656), 'axes': (98.0924072265625, 104.31294250488281), 'angle': 1.8752931356430118}",104.31294250488281,"(338.8317184448242, 238.77723693847656)",1.0,3.466666666666667
209,"{'center': (338.1546630859375, 238.8155975341797), 'axes': (98.56781005859375, 104.3375015258789), 'angle': 1.9492510557174594}",104.3375015258789,"(338.1546630859375, 238.8155975341797)",1.0,3.4833333333333334
210,"{'center': (337.57444763183594, 238.81502532958984), 'axes': (98.92967224121094, 104.401123046875), 'angle': 1.6108399629592811}",104.401123046875,"(337.57444763183594, 238.81502532958984)",1.0,3.5
211,"{'center': (336.96607208251953, 238.7541732788086), 'axes': (99.26539611816406, 104.43539428710938), 'angle': 2.089211225509641}",104.43539428710938,"(336.96607208251953, 238.7541732788086)",1.0,3.5166666666666666
212,"{'center': (336.3575744628906, 238.79192352294922), 'axes': (99.62736511230469, 104.48946380615234), 'angle': 1.8860241174697903}",104.48946380615234,"(336.3575744628906, 238.79192352294922)",1.0,3.533333333333333
213,"{'center': (335.7799377441406, 238.80188751220703), 'axes': (100.09042358398438, 104.57215881347656), 'angle': 2.7326068878173873}",104.57215881347656,"(335.7799377441406, 238.80188751220703)",1.0,3.55
214,"{'center': (335.1122817993164, 238.79524993896484), 'axes': (100.5439682006836, 104.6085433959961), 'angle': 1.5112571716308576}",104.6085433959961,"(335.1122817993164, 238.79524993896484)",1.0,3.566666666666667
215,"{'center': (334.5323257446289, 238.77996063232422), 'axes': (100.87942504882812, 104.59603118896484), 'angle': 2.5361974239349325}",104.59603118896484,"(334.5323257446289, 238.77996063232422)",1.0,3.5833333333333335
216,"{'center': (333.9152603149414, 238.77011108398438), 'axes': (101.14894104003906, 104.65461730957031), 'angle': 2.3231112957000786}",104.65461730957031,"(333.9152603149414, 238.77011108398438)",1.0,3.6
217,"{'center': (333.27757263183594, 238.76355743408203), 'axes': (101.46299743652344, 104.75592041015625), 'angle': 4.6397175788879395}",104.75592041015625,"(333.27757263183594, 238.76355743408203)",1.0,3.6166666666666667
218,"{'center': (332.62393951416016, 238.78439331054688), 'axes': (101.88417053222656, 104.77507019042969), 'angle': 3.6638662815093976}",104.77507019042969,"(332.62393951416016, 238.78439331054688)",1.0,3.6333333333333333
219,"{'center': (332.0085983276367, 238.73006439208984), 'axes': (102.11321258544922, 104.84326171875), 'angle': 3.760806083679203}",104.84326171875,"(332.0085983276367, 238.73006439208984)",1.0,3.65
220,"{'center': (331.4061737060547, 238.79917907714844), 'axes': (102.4295425415039, 104.81997680664062), 'angle': 3.198064327239993}",104.81997680664062,"(331.4061737060547, 238.79917907714844)",1.0,3.6666666666666665
221,"{'center': (330.77459716796875, 238.74683380126953), 'axes': (102.66509246826172, 104.90746307373047), 'angle': 4.434045314788814}",104.90746307373047,"(330.77459716796875, 238.74683380126953)",1.0,3.683333333333333
222,"{'center': (330.13965606689453, 238.75485229492188), 'axes': (102.88761138916016, 104.82373046875), 'angle': 5.072844505310058}",104.82373046875,"(330.13965606689453, 238.75485229492188)",1.0,3.7
223,"{'center': (329.5569763183594, 238.76407623291016), 'axes': (103.1382827758789, 104.80842590332031), 'angle': 5.316413879394538}",104.80842590332031,"(329.5569763183594, 238.76407623291016)",1.0,3.716666666666667
224,"{'center': (328.8937759399414, 238.78009796142578), 'axes': (103.42650604248047, 104.85829162597656), 'angle': 8.581193923950202}",104.85829162597656,"(328.8937759399414, 238.78009796142578)",1.0,3.7333333333333334
225,"{'center': (328.29346466064453, 238.75072479248047), 'axes': (103.59527587890625, 105.03609466552734), 'angle': 5.548144340515138}",105.03609466552734,"(328.29346466064453, 238.75072479248047)",1.0,3.75
226,"{'center': (327.6396484375, 238.76329040527344), 'axes': (103.86717224121094, 105.02986145019531), 'angle': 5.255397796630864}",105.02986145019531,"(327.6396484375, 238.76329040527344)",1.0,3.7666666666666666
227,"{'center': (327.06290435791016, 238.79048919677734), 'axes': (104.06096649169922, 105.0528564453125), 'angle': 10.486881256103517}",105.0528564453125,"(327.06290435791016, 238.79048919677734)",1.0,3.783333333333333
228,"{'center': (326.3863296508789, 238.71509552001953), 'axes': (104.2197036743164, 105.03498077392578), 'angle': 10.65201187133789}",105.03498077392578,"(326.3863296508789, 238.71509552001953)",1.0,3.8
229,"{'center': (325.7684860229492, 238.77297973632812), 'axes': (104.36477661132812, 105.03170776367188), 'angle': 11.305417060852044}",105.03170776367188,"(325.7684860229492, 238.77297973632812)",1.0,3.816666666666667
230,"{'center': (325.1380615234375, 238.76345825195312), 'axes': (104.409423828125, 105.12093353271484), 'angle': 17.593227386474602}",105.12093353271484,"(325.1380615234375, 238.76345825195312)",1.0,3.8333333333333335
231,"{'center': (324.4762191772461, 238.76094818115234), 'axes': (104.5548324584961, 105.02348327636719), 'angle': 17.40852165222168}",105.02348327636719,"(324.4762191772461, 238.76094818115234)",1.0,3.85
232,"{'center': (323.82483673095703, 238.7391128540039), 'axes': (104.626953125, 105.11397552490234), 'angle': 24.12693405151367}",105.11397552490234,"(323.82483673095703, 238.7391128540039)",1.0,3.8666666666666667
233,"{'center': (323.23980712890625, 238.7700424194336), 'axes': (104.76156616210938, 105.150634765625), 'angle': 14.609000205993654}",105.150634765625,"(323.23980712890625, 238.7700424194336)",1.0,3.8833333333333333
234,"{'center': (322.61061096191406, 238.74178314208984), 'axes': (104.86563110351562, 105.21017456054688), 'angle': 36.826595306396484}",105.21017456054688,"(322.61061096191406, 238.74178314208984)",1.0,3.9
235,"{'center': (321.93555450439453, 238.7442398071289), 'axes': (104.88297271728516, 105.1188735961914), 'angle': 41.482368469238295}",105.1188735961914,"(321.93555450439453, 238.7442398071289)",1.0,3.9166666666666665
236,"{'center': (321.31656646728516, 238.7917251586914), 'axes': (104.84231567382812, 105.20777130126953), 'angle': 43.535068511962905}",105.20777130126953,"(321.31656646728516, 238.7917251586914)",1.0,3.933333333333333
237,"{'center': (320.67188262939453, 238.7584686279297), 'axes': (104.89004516601562, 105.30223846435547), 'angle': 40.83483886718749}",105.30223846435547,"(320.67188262939453, 238.7584686279297)",1.0,3.95
238,"{'center': (320.0425109863281, 238.75415802001953), 'axes': (104.85594940185547, 105.25574493408203), 'angle': 47.41607666015624}",105.25574493408203,"(320.0425109863281, 238.75415802001953)",1.0,3.966666666666667
239,"{'center': (319.4505615234375, 238.76669311523438), 'axes': (104.92411041259766, 105.26239013671875), 'angle': 50.198806762695334}",105.26239013671875,"(319.4505615234375, 238.76669311523438)",1.0,3.9833333333333334
240,"{'center': (318.7502670288086, 238.75550842285156), 'axes': (104.95861053466797, 105.23978424072266), 'angle': 38.67665481567382}",105.23978424072266,"(318.7502670288086, 238.75550842285156)",1.0,4.0
241,"{'center': (318.11952209472656, 238.72663116455078), 'axes': (104.88066101074219, 105.23400115966797), 'angle': 40.1408805847168}",105.23400115966797,"(318.11952209472656, 238.72663116455078)",1.0,4.016666666666667
242,"{'center': (317.53624725341797, 238.7452850341797), 'axes': (104.90619659423828, 105.31732177734375), 'angle': 43.82075500488283}",105.31732177734375,"(317.53624725341797, 238.7452850341797)",1.0,4.033333333333333
243,"{'center': (316.8924331665039, 238.73046875), 'axes': (104.8256607055664, 105.25015258789062), 'angle': 40.105381011962876}",105.25015258789062,"(316.8924331665039, 238.73046875)",1.0,4.05
244,"{'center': (316.2282943725586, 238.73055267333984), 'axes': (104.81106567382812, 105.12176513671875), 'angle': 27.054870605468746}",105.12176513671875,"(316.2282943725586, 238.73055267333984)",1.0,4.066666666666666
245,"{'center': (315.6206817626953, 238.78248596191406), 'axes': (104.83026885986328, 105.23158264160156), 'angle': 30.46406555175779}",105.23158264160156,"(315.6206817626953, 238.78248596191406)",1.0,4.083333333333333
246,"{'center': (314.98133087158203, 238.75677490234375), 'axes': (104.6458969116211, 105.16544342041016), 'angle': 21.288162231445305}",105.16544342041016,"(314.98133087158203, 238.75677490234375)",1.0,4.1
247,"{'center': (314.3463897705078, 238.75977325439453), 'axes': (104.53378295898438, 105.10697174072266), 'angle': 24.50274276733398}",105.10697174072266,"(314.3463897705078, 238.75977325439453)",1.0,4.116666666666666
248,"{'center': (313.7495880126953, 238.7366943359375), 'axes': (104.40451049804688, 105.1167984008789), 'angle': 20.500524520874023}",105.1167984008789,"(313.7495880126953, 238.7366943359375)",1.0,4.133333333333334
249,"{'center': (313.0811538696289, 238.7271499633789), 'axes': (104.22940826416016, 105.09769439697266), 'angle': 8.407188415527347}",105.09769439697266,"(313.0811538696289, 238.7271499633789)",1.0,4.15
250,"{'center': (312.44923400878906, 238.74383544921875), 'axes': (104.17373657226562, 104.96920776367188), 'angle': 12.141056060791017}",104.96920776367188,"(312.44923400878906, 238.74383544921875)",1.0,4.166666666666667
251,"{'center': (311.8828430175781, 238.75453186035156), 'axes': (104.04081726074219, 104.98563385009766), 'angle': 8.082738876342765}",104.98563385009766,"(311.8828430175781, 238.75453186035156)",1.0,4.183333333333334
252,"{'center': (311.1859359741211, 238.7452392578125), 'axes': (103.80178833007812, 104.98174285888672), 'angle': 11.56473350524903}",104.98174285888672,"(311.1859359741211, 238.7452392578125)",1.0,4.2
253,"{'center': (310.5227355957031, 238.76869201660156), 'axes': (103.55901336669922, 105.0450668334961), 'angle': 7.414571285247802}",105.0450668334961,"(310.5227355957031, 238.76869201660156)",1.0,4.216666666666667
254,"{'center': (309.9440231323242, 238.77533721923828), 'axes': (103.3098373413086, 104.92902374267578), 'angle': 7.820370197296135}",104.92902374267578,"(309.9440231323242, 238.77533721923828)",1.0,4.233333333333333
255,"{'center': (309.32921600341797, 238.76046752929688), 'axes': (103.16069030761719, 105.08477020263672), 'angle': 9.700540542602543}",105.08477020263672,"(309.32921600341797, 238.76046752929688)",1.0,4.25
256,"{'center': (308.67325592041016, 238.7581024169922), 'axes': (102.85275268554688, 104.92344665527344), 'angle': 5.651557922363278}",104.92344665527344,"(308.67325592041016, 238.7581024169922)",1.0,4.266666666666667
257,"{'center': (308.04637908935547, 238.78260040283203), 'axes': (102.64454650878906, 104.87969207763672), 'angle': 3.9064750671386714}",104.87969207763672,"(308.04637908935547, 238.78260040283203)",1.0,4.283333333333333
258,"{'center': (307.4340057373047, 238.71426391601562), 'axes': (102.2745361328125, 104.90209197998047), 'angle': 4.758179187774658}",104.90209197998047,"(307.4340057373047, 238.71426391601562)",1.0,4.3
259,"{'center': (306.8573532104492, 238.75387573242188), 'axes': (102.15096282958984, 104.87705993652344), 'angle': 5.662875175476079}",104.87705993652344,"(306.8573532104492, 238.75387573242188)",1.0,4.316666666666666
260,"{'center': (306.19256591796875, 238.74201202392578), 'axes': (101.80419158935547, 104.79706573486328), 'angle': 4.56038475036622}",104.79706573486328,"(306.19256591796875, 238.74201202392578)",1.0,4.333333333333333
261,"{'center': (305.56168365478516, 238.77549743652344), 'axes': (101.4491958618164, 104.74686431884766), 'angle': 3.477740526199347}",104.74686431884766,"(305.56168365478516, 238.77549743652344)",1.0,4.35
262,"{'center': (304.9417419433594, 238.7499542236328), 'axes': (101.12149810791016, 104.7385482788086), 'angle': 3.806833744049069}",104.7385482788086,"(304.9417419433594, 238.7499542236328)",1.0,4.366666666666666
263,"{'center': (304.3237762451172, 238.76761627197266), 'axes': (100.8310546875, 104.74777221679688), 'angle': 3.353849172592157}",104.74777221679688,"(304.3237762451172, 238.76761627197266)",1.0,4.383333333333334
264,"{'center': (303.7449264526367, 238.75668334960938), 'axes': (100.4828109741211, 104.6020278930664), 'angle': 2.1716637611389227}",104.6020278930664,"(303.7449264526367, 238.75668334960938)",1.0,4.4
265,"{'center': (303.086181640625, 238.746337890625), 'axes': (100.0135726928711, 104.57125091552734), 'angle': 1.6918261051178032}",104.57125091552734,"(303.086181640625, 238.746337890625)",1.0,4.416666666666667
266,"{'center': (302.5143737792969, 238.73870849609375), 'axes': (99.61348724365234, 104.54725646972656), 'angle': 1.2084717750549268}",104.54725646972656,"(302.5143737792969, 238.73870849609375)",1.0,4.433333333333334
267,"{'center': (301.89447021484375, 238.7892074584961), 'axes': (99.27872467041016, 104.54164123535156), 'angle': 1.5848951339721675}",104.54164123535156,"(301.89447021484375, 238.7892074584961)",1.0,4.45
268,"{'center': (301.28064727783203, 238.7637176513672), 'axes': (98.8171157836914, 104.42716979980469), 'angle': 2.0281453132629403}",104.42716979980469,"(301.28064727783203, 238.7637176513672)",1.0,4.466666666666667
269,"{'center': (300.6770935058594, 238.7858123779297), 'axes': (98.46509552001953, 104.40349578857422), 'angle': 1.4520405530929519}",104.40349578857422,"(300.6770935058594, 238.7858123779297)",1.0,4.483333333333333
270,"{'center': (300.0386428833008, 238.76205444335938), 'axes': (98.01475524902344, 104.22553253173828), 'angle': 1.4790879487991422}",104.22553253173828,"(300.0386428833008, 238.76205444335938)",1.0,4.5
271,"{'center': (299.5182342529297, 238.78919982910156), 'axes': (97.46292877197266, 104.25240325927734), 'angle': 1.6083245277404856}",104.25240325927734,"(299.5182342529297, 238.78919982910156)",1.0,4.516666666666667
272,"{'center': (298.8422393798828, 238.78359985351562), 'axes': (97.07230377197266, 104.19733428955078), 'angle': 1.201514244079596}",104.19733428955078,"(298.8422393798828, 238.78359985351562)",1.0,4.533333333333333
273,"{'center': (298.2580032348633, 238.77916717529297), 'axes': (96.55499267578125, 104.14041900634766), 'angle': 1.6323075294494673}",104.14041900634766,"(298.2580032348633, 238.77916717529297)",1.0,4.55
274,"{'center': (297.63838958740234, 238.74305725097656), 'axes': (96.09687805175781, 104.01907348632812), 'angle': 1.4446300268173156}",104.01907348632812,"(297.63838958740234, 238.74305725097656)",1.0,4.566666666666666
275,"{'center': (297.0415802001953, 238.80001831054688), 'axes': (95.6378173828125, 104.09848022460938), 'angle': 1.4981971979141182}",104.09848022460938,"(297.0415802001953, 238.80001831054688)",1.0,4.583333333333333
276,"{'center': (296.51216888427734, 238.78208923339844), 'axes': (95.00962829589844, 103.99961853027344), 'angle': 1.8395166397094747}",103.99961853027344,"(296.51216888427734, 238.78208923339844)",1.0,4.6
277,"{'center': (295.8900146484375, 238.7583999633789), 'axes': (94.5528564453125, 103.92970275878906), 'angle': 1.0767362117767334}",103.92970275878906,"(295.8900146484375, 238.7583999633789)",1.0,4.616666666666666
278,"{'center': (295.2367935180664, 238.75770568847656), 'axes': (93.96589660644531, 103.84009552001953), 'angle': 1.0875992774963366}",103.84009552001953,"(295.2367935180664, 238.75770568847656)",1.0,4.633333333333334
279,"{'center': (294.7103958129883, 238.7838897705078), 'axes': (93.43199920654297, 103.8738021850586), 'angle': 1.0592764616012598}",103.8738021850586,"(294.7103958129883, 238.7838897705078)",1.0,4.65
280,"{'center': (294.1178665161133, 238.81124114990234), 'axes': (92.91065216064453, 103.78087615966797), 'angle': 0.49589955806732583}",103.78087615966797,"(294.1178665161133, 238.81124114990234)",1.0,4.666666666666667
281,"{'center': (293.5348358154297, 238.8091049194336), 'axes': (92.28518676757812, 103.67420196533203), 'angle': 1.0518242120742778}",103.67420196533203,"(293.5348358154297, 238.8091049194336)",1.0,4.683333333333334
282,"{'center': (293.00408935546875, 238.7601776123047), 'axes': (91.62376403808594, 103.56778717041016), 'angle': 0.9698115587234477}",103.56778717041016,"(293.00408935546875, 238.7601776123047)",1.0,4.7
283,"{'center': (292.3748550415039, 238.78329467773438), 'axes': (91.11400604248047, 103.57535552978516), 'angle': 0.9140247702598646}",103.57535552978516,"(292.3748550415039, 238.78329467773438)",1.0,4.716666666666667
284,"{'center': (291.8776550292969, 238.81800842285156), 'axes': (90.3288803100586, 103.54126739501953), 'angle': 0.8994550108909559}",103.54126739501953,"(291.8776550292969, 238.81800842285156)",1.0,4.733333333333333
285,"{'center': (291.20745849609375, 238.80691528320312), 'axes': (89.81432342529297, 103.35986328125), 'angle': 0.8033575415611246}",103.35986328125,"(291.20745849609375, 238.80691528320312)",1.0,4.75
286,"{'center': (290.6827926635742, 238.76315307617188), 'axes': (89.13716125488281, 103.37285614013672), 'angle': 0.8857806921005242}",103.37285614013672,"(290.6827926635742, 238.76315307617188)",1.0,4.766666666666667
287,"{'center': (290.12097930908203, 238.79188537597656), 'axes': (88.45415496826172, 103.29145050048828), 'angle': 1.0348219871520938}",103.29145050048828,"(290.12097930908203, 238.79188537597656)",1.0,4.783333333333333
288,"{'center': (289.58167266845703, 238.7628631591797), 'axes': (87.89507293701172, 102.98484802246094), 'angle': 0.8662058115005424}",102.98484802246094,"(289.58167266845703, 238.7628631591797)",1.0,4.8
289,"{'center': (289.00428771972656, 238.7928466796875), 'axes': (87.3780746459961, 103.01049041748047), 'angle': 0.6365903019905164}",103.01049041748047,"(289.00428771972656, 238.7928466796875)",1.0,4.816666666666666
290,"{'center': (288.4286193847656, 238.7852783203125), 'axes': (86.60108947753906, 102.86225891113281), 'angle': 0.7013955712318451}",102.86225891113281,"(288.4286193847656, 238.7852783203125)",1.0,4.833333333333333
291,"{'center': (287.9101028442383, 238.7397232055664), 'axes': (85.88902282714844, 102.83761596679688), 'angle': 0.5831474661827101}",102.83761596679688,"(287.9101028442383, 238.7397232055664)",1.0,4.85
292,"{'center': (287.35987854003906, 238.7092742919922), 'axes': (85.1624526977539, 102.78471374511719), 'angle': 0.7222802639007514}",102.78471374511719,"(287.35987854003906, 238.7092742919922)",1.0,4.866666666666666
293,"{'center': (286.82096099853516, 238.76959228515625), 'axes': (84.48218536376953, 102.6788558959961), 'angle': 0.6907824277877782}",102.6788558959961,"(286.82096099853516, 238.76959228515625)",1.0,4.883333333333334
294,"{'center': (286.2617492675781, 238.7683334350586), 'axes': (83.79986572265625, 102.58786010742188), 'angle': 0.33509472012520364}",102.58786010742188,"(286.2617492675781, 238.7683334350586)",1.0,4.9
295,"{'center': (285.6748046875, 238.80511474609375), 'axes': (82.95996856689453, 102.5055160522461), 'angle': 0.2411515563726377}",102.5055160522461,"(285.6748046875, 238.80511474609375)",1.0,4.916666666666667
296,"{'center': (285.1707534790039, 238.7709503173828), 'axes': (82.35950469970703, 102.46168518066406), 'angle': 0.6578365564346403}",102.46168518066406,"(285.1707534790039, 238.7709503173828)",1.0,4.933333333333334
297,"{'center': (284.6536560058594, 238.8152618408203), 'axes': (81.50106811523438, 102.34984588623047), 'angle': 0.6754084229469306}",102.34984588623047,"(284.6536560058594, 238.8152618408203)",1.0,4.95
298,"{'center': (284.1678009033203, 238.7751235961914), 'axes': (80.7287826538086, 102.21808624267578), 'angle': 0.6637607812881416}",102.21808624267578,"(284.1678009033203, 238.7751235961914)",1.0,4.966666666666667
299,"{'center': (283.6340866088867, 238.7964324951172), 'axes': (79.88420104980469, 102.20311737060547), 'angle': 0.04371958971024029}",102.20311737060547,"(283.6340866088867, 238.7964324951172)",1.0,4.983333333333333
300,"{'center': (283.10840606689453, 238.80908203125), 'axes': (79.19354248046875, 102.02632141113281), 'angle': 0.4407550394535048}",102.02632141113281,"(283.10840606689453, 238.80908203125)",1.0,5.0
301,"{'center': (282.59930419921875, 238.80196380615234), 'axes': (78.42240142822266, 101.99021911621094), 'angle': 0.5618817210197495}",101.99021911621094,"(282.59930419921875, 238.80196380615234)",1.0,5.016666666666667
302,"{'center': (282.0502471923828, 238.75855255126953), 'axes': (77.78433227539062, 101.87092590332031), 'angle': 0.41182568669319664}",101.87092590332031,"(282.0502471923828, 238.75855255126953)",1.0,5.033333333333333
303,"{'center': (281.5431823730469, 238.77318572998047), 'axes': (76.87065124511719, 101.78585052490234), 'angle': 0.2475519478321112}",101.78585052490234,"(281.5431823730469, 238.77318572998047)",1.0,5.05
304,"{'center': (281.03894805908203, 238.82825469970703), 'axes': (76.07110595703125, 101.64991760253906), 'angle': 0.4150276780128558}",101.64991760253906,"(281.03894805908203, 238.82825469970703)",1.0,5.066666666666666
305,"{'center': (280.5238800048828, 238.8240737915039), 'axes': (75.19734954833984, 101.64006042480469), 'angle': 0.3085034787654937}",101.64006042480469,"(280.5238800048828, 238.8240737915039)",1.0,5.083333333333333
306,"{'center': (280.01255798339844, 238.7913360595703), 'axes': (74.3255844116211, 101.43929290771484), 'angle': 0.38663452863694087}",101.43929290771484,"(280.01255798339844, 238.7913360595703)",1.0,5.1
307,"{'center': (279.55552673339844, 238.78368377685547), 'axes': (73.45306396484375, 101.40637969970703), 'angle': 0.45012867450713273}",101.40637969970703,"(279.55552673339844, 238.78368377685547)",1.0,5.116666666666666
308,"{'center': (279.0753479003906, 238.84856414794922), 'axes': (72.66925048828125, 101.36508178710938), 'angle': 0.26100847125052534}",101.36508178710938,"(279.0753479003906, 238.84856414794922)",1.0,5.133333333333334
309,"{'center': (278.5193557739258, 238.85806274414062), 'axes': (71.7918701171875, 101.20069122314453), 'angle': 0.14884236454963734}",101.20069122314453,"(278.5193557739258, 238.85806274414062)",1.0,5.15
310,"{'center': (278.09251403808594, 238.82557678222656), 'axes': (70.87047576904297, 101.00703430175781), 'angle': 0.3540446162223736}",101.00703430175781,"(278.09251403808594, 238.82557678222656)",1.0,5.166666666666667
311,"{'center': (277.65338134765625, 238.74513244628906), 'axes': (70.06144714355469, 100.9454574584961), 'angle': 0.35111299157143033}",100.9454574584961,"(277.65338134765625, 238.74513244628906)",1.0,5.183333333333334
312,"{'center': (277.1582336425781, 238.72017669677734), 'axes': (69.15689086914062, 100.79590606689453), 'angle': 0.2000222504138862}",100.79590606689453,"(277.1582336425781, 238.72017669677734)",1.0,5.2
313,"{'center': (276.76324462890625, 238.7671127319336), 'axes': (68.32288360595703, 100.6697998046875), 'angle': 0.18629966676235815}",100.6697998046875,"(276.76324462890625, 238.7671127319336)",1.0,5.216666666666667
314,"{'center': (276.2602233886719, 238.78961181640625), 'axes': (67.48247528076172, 100.58553314208984), 'angle': 0.1274354755878473}",100.58553314208984,"(276.2602233886719, 238.78961181640625)",1.0,5.233333333333333
315,"{'center': (275.7954330444336, 238.77377319335938), 'axes': (66.54346466064453, 100.61820983886719), 'angle': 0.3352683484554214}",100.61820983886719,"(275.7954330444336, 238.77377319335938)",1.0,5.25
316,"{'center': (275.3444519042969, 238.77459716796875), 'axes': (65.60316467285156, 100.45204162597656), 'angle': 0.3432757854461634}",100.45204162597656,"(275.3444519042969, 238.77459716796875)",1.0,5.266666666666667
317,"{'center': (274.8844451904297, 238.84566497802734), 'axes': (64.66954040527344, 100.17376708984375), 'angle': 0.22347427904606681}",100.17376708984375,"(274.8844451904297, 238.84566497802734)",1.0,5.283333333333333
318,"{'center': (274.4387893676758, 238.86284637451172), 'axes': (63.72382736206055, 100.05744934082031), 'angle': 0.22210410237313202}",100.05744934082031,"(274.4387893676758, 238.86284637451172)",1.0,5.3
